Dataset,Latitude,Longitude,OriginalDetailedLocation,OriginalAddressText,MappingCountForCoordinate,FullAddress,CoordinateToTextSeconds
NYC,40.72000590419239,-74.0943717956543,Hudson County NJ 440(American Restaurant),Hudson County NJ 440,1,"Applebee's, NJ 440, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",1.3180350999973598
NYC,40.72001623340436,-73.98337884817826,New York County Stanton Street No.188(Music Venue),New York County Stanton Street No.188,1,"Rivington Music Rehearsal Studio, 188, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.024834699994244
NYC,40.7200302985548,-73.84515970945358,Queens County 71st Avenue(Fast Food Restaurant),Queens County 71st Avenue,1,"71st Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",1.0135446000058437
NYC,40.7200437873327,-74.04286721260127,Hudson County Newark Avenue No.130(Coffee Shop),Hudson County Newark Avenue No.130,1,"333, Grove Street, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",0.5683594000001904
NYC,40.72006790651271,-73.98831322789192,New York County Rivington Street No.101(Bar),New York County Rivington Street No.101,1,"Pretty Ricky's, 101, Rivington Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.5394545999952245
NYC,40.720072628003614,-74.01036809972409,New York County North Moore Street No.80(Italian Restaurant),New York County North Moore Street No.80,1,"80, North Moore Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.9841981999998096
NYC,40.720087,-74.003961,New York County Lispenard Street No.11(Coffee Shop),New York County Lispenard Street No.11,1,"11, Lispenard Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.656058500004292
NYC,40.7200929154016,-74.12776663141679,Essex County Avenue P(Government Building),Essex County Avenue P,1,"Correction Center - Doremus Ave, Doremus Avenue, Newark, Essex County, New Jersey, 07114, United States",1.2076595999969868
NYC,40.7201,-73.955428,Williamsburg North 11th Street No.146(Bar),Williamsburg North 11th Street No.146,1,"146, North 11th Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",1.0477248999959556
NYC,40.72012442375104,-73.98738472243872,New York County Essex Street No.140(Bar),New York County Essex Street No.140,1,"Sons of Essex, 133, Essex Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.773629900002561
NYC,40.720162667314014,-73.84013452267892,Queens County Queens Boulevard No.110-11(Building),Queens County Queens Boulevard No.110-11,1,"Queens Boulevard, Forest Hills, Queens, Queens County, New York, 11375, United States",1.3336530000015046
NYC,40.720184,-73.984548,New York County Clinton Street No.35(Bar),New York County Clinton Street No.35,1,"Donnybrook, 35, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.6529482999976608
NYC,40.720192837838496,-74.04319424115765,Hudson County Newark Avenue No.130(Coffee Shop),Hudson County Newark Avenue No.130,1,"130, Newark Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",1.2424025000000256
NYC,40.720221410947936,-74.00619055240028,New York County Beach Street No.8(University),New York County Beach Street No.8,1,"8, Beach Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.6238913999986835
NYC,40.72023270282368,-73.99330729453456,New York County Delancey Street No.10(Bar),New York County Delancey Street No.10,1,"Tampico, 10, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.4709449000001769
NYC,40.72024161839644,-73.96436989470621,Williamsburg North 5th Street(Scenic Lookout),Williamsburg North 5th Street,1,"North 5th Street, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",0.9057027000017116
NYC,40.720249,-73.984317,New York County Clinton Street No.32(Bike Shop),New York County Clinton Street No.32,1,"32, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.5048726000022723
NYC,40.72024901420463,-73.98452667169322,New York County Stanton Street No.168(Tapas Restaurant),New York County Stanton Street No.168,1,"168, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.3499199000070803
NYC,40.72025477450605,-74.01354136793063,New York County Hudson River Park Esplanade(Park),New York County Hudson River Park Esplanade,1,"Hudson River Park Esplanade, Tribeca, Lower Manhattan, Manhattan, New York County, New York, 10282, United States",1.0718532000028065
NYC,40.72025486666666,-74.013964,New York County West Street No.225(Athletic & Sport),New York County West Street No.225,1,"Pier 25 Mini Golf, 225, West Street, Tribeca, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.9791429000033532
NYC,40.72025984096279,-74.00608152178401,New York County Walker Street No.1(Office),New York County Walker Street No.1,1,"Walker Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.4543735999977798
NYC,40.72026611026408,-74.04388189315796,Hudson County Newark Avenue No.137(Building),Hudson County Newark Avenue No.137,1,"137, Newark Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",0.6168070999992779
NYC,40.72026611026408,-73.99407863616943,New York County Bowery No.168(Subway),New York County Bowery No.168,1,"168, Bowery, Chinatown, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",0.9547329000051832
NYC,40.72028975614227,-74.00542733678141,New York County Beach Street(Park),New York County Beach Street,1,"West Broadway, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.054953499995463
NYC,40.72029728839815,-73.98828574568053,New York County Ludlow Street No.135(Bar),New York County Ludlow Street No.135,1,"134, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.9376161999971372
NYC,40.72029878702279,-74.00604709105016,New York County Walker Street No.1(Office),New York County Walker Street No.1,1,"Walker Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.452955099994142
NYC,40.72034,-73.988183,New York County Ludlow Street No.136(Bar),New York County Ludlow Street No.136,1,"BlueRoad, 134, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.9879065999994054
NYC,40.72035360475701,-73.84008857580677,Queens County Queens Boulevard No.110-11(Building),Queens County Queens Boulevard No.110-11,1,"110-19, 72nd Road, Forest Hills, Queens, Queens County, New York, 11375, United States",0.8241826000012225
NYC,40.72036368727871,-73.9870834350586,New York County Essex Street No.140(Bar),New York County Essex Street No.140,1,"140, Essex Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.0705288000026485
NYC,40.720365,-74.043537,Hudson County Newark Avenue No.138(American Restaurant),Hudson County Newark Avenue No.138,1,"138, Newark Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",0.9793610999986412
NYC,40.72037340308851,-73.95026693253654,Kings County Lorimer Street(Pool),Kings County Lorimer Street,1,"Lorimer Street, Greenpoint, Williamsburg, Brooklyn, Kings County, New York, 11222, United States",0.6948401999979978
NYC,40.72038388818859,-73.98955979680346,New York County Rivington Street No.79(Italian Restaurant),New York County Rivington Street No.79,1,"146, Allen Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.0366185999955633
NYC,40.72040231147416,-73.84445160627365,Queens County 71st Avenue(Coffee Shop),Queens County 71st Avenue,1,"Jersey Mike's Subs, 71st Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",1.2774639999988722
NYC,40.72041790246302,-73.98438319412892,New York County Clinton Street No.30(Bar),New York County Clinton Street No.30,1,"29, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.5956403000018327
NYC,40.72042060713788,-73.84588122367859,Queens County Austin Street No.70-30(Bakery),Queens County Austin Street No.70-30,1,"Martha's Bakery, 70-32, Austin Street, Forest Hills, Queens, Queens County, New York, 11375, United States",1.4228479000012155
NYC,40.72043809151559,-73.98954257995278,New York County Rivington Street No.79(Italian Restaurant),New York County Rivington Street No.79,1,"Sauce, 78, Rivington Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.7234330999999656
NYC,40.72044005343973,-74.03283232607514,Hudson County Harborside Place(Office),Hudson County Harborside Place,1,"Harborside Place, Jersey City, Hudson County, New Jersey, 07311, United States",0.8972305999996024
NYC,40.72045082478903,-74.00687342695198,New York County Beach Street(Government Building),New York County Beach Street,1,"Beach Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.380924099998083
NYC,40.72046101138409,-73.98151362034056,New York County Pitt Street No.133(Residential Building (Apartment / Condo)),New York County Pitt Street No.133(Residential Building (Apartment / Condo)),1,"The Lee, 133, Pitt Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.09673190000467
NYC,40.720480045234375,-73.99355980323412,New York County Delancey Street(Music Venue),New York County Delancey Street,1,"cloudM Rooftop-Bar, 189, Bowery, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.9985650999951758
NYC,40.72050610933929,-74.03292986611318,Hudson County Harborside Place(Office),Hudson County Harborside Place,1,"Harborside Place, Jersey City, Hudson County, New Jersey, 07311, United States",0.5828413999988697
NYC,40.72050781243786,-74.04410073842384,Hudson County Newark Avenue No.145(Event Space),Hudson County Newark Avenue No.145,1,"145, Newark Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",1.3252289000010933
NYC,40.72050842886968,-73.9815308379111,New York County Pitt Street No.133(Residential Building (Apartment / Condo)),New York County Pitt Street No.133(Residential Building (Apartment / Condo)),1,"The Lee, 133, Pitt Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.6183338000046206
NYC,40.72050868693853,-74.00625367536026,New York County Walker Street No.1(Office),New York County Walker Street No.1,1,"19, Beach Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.4665234999993118
NYC,40.72051208017447,-74.12699243654718,Essex County Avenue P(Government Building),Essex County Avenue P,1,"Essex County Correctional Facility, Doremus Avenue, Newark, Essex County, New Jersey, 07114, United States",0.8691642999983742
NYC,40.720526315318594,-74.00124549865723,New York County Broadway(Furniture / Home Store),New York County Broadway,1,"Broadway Food Court, 447, Broadway, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.1332889999976032
NYC,40.72052896540641,-74.00617333704395,New York County Walker Street No.1(Office),New York County Walker Street No.1,1,"19, Beach Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.4948024999976042
NYC,40.72054257810071,-73.98959398269653,New York County Allen Street No.150(Bar),New York County Allen Street No.150,1,"Allen Tailor & Cleaning, 150, Allen Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.1426441000003251
NYC,40.720558840878894,-73.84464740753174,Queens County 71st Avenue No.107-13(Road),Queens County 71st Avenue No.107-13,1,"107-13, 71st Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",1.086343199996918
NYC,40.72056,-74.042734,Hudson County Grove Street No.352(Paper / Office Supplies Store),Hudson County Grove Street No.352,1,"Orale Mexican Kitchen, 341, Grove Street, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",1.1807222000061302
NYC,40.720567,-73.844171,Queens County 71st Avenue No.107-16(Drugstore / Pharmacy),Queens County 71st Avenue No.107-16,1,"107-16, 71st Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",1.015027800000098
NYC,40.720582,-73.992714,New York County Chrystie Street No.163(Theater),New York County Chrystie Street No.163,1,"163, Chrystie Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.6619948000006843
NYC,40.720583,-74.001004,New York County Broadway(Furniture / Home Store),New York County Broadway,1,"Broadway & Grand Street, Broadway, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.43998869999632
NYC,40.72059136642329,-73.99708271026611,New York County Broome Street No.389(Bar),New York County Broome Street No.389,1,"Carpet Culture, 392, Broome Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.5293999999994412
NYC,40.72059136642329,-73.96331906318665,Williamsburg North 6th Place No.2(Flea Market),Williamsburg North 6th Place No.2,1,"Honeybird Coffee, 2, North 6th Place, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",1.0417225999990478
NYC,40.72059147156044,-74.0324364277606,Hudson County Harborside Place(Office),Hudson County Harborside Place,1,"Jersey City, Hudson County, New Jersey, 07311, United States",0.8772710000048392
NYC,40.720599497806894,-73.96312594413757,Williamsburg North 6th Place No.2(Flea Market),Williamsburg North 6th Place No.2,1,"Level, 2, North 6th Place, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",1.419246600002225
NYC,40.72061263074525,-73.99774910357985,New York County Centre Street No.253(Gym / Fitness Center),New York County Centre Street No.253,1,"Clic, 255, Centre Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.1303954000031808
NYC,40.72061738727757,-74.04500723136431,Hudson County Newark Avenue No.163(Gym / Fitness Center),Hudson County Newark Avenue No.163,1,"163, Newark Avenue, Journal Square, Jersey City, Hudson County, New Jersey, 07302, United States",0.6299245999980485
NYC,40.720668689038845,-73.99896570515081,New York County Lafayette Street No.178(Building),New York County Lafayette Street No.178,1,"178, Lafayette Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.3711716000034355
NYC,40.720671,-74.006315,New York County Varick Street No.26(Scenic Lookout),New York County Varick Street No.26,1,"26, Varick Street, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.0038289000003715
NYC,40.720677,-74.269471,Essex County Springfield Avenue No.1873(Gym / Fitness Center),Essex County Springfield Avenue No.1873,1,"1873, Springfield Avenue, Newark Heights, Maplewood, Essex County, New Jersey, 07040, United States",0.4888104999990901
NYC,40.72068894296114,-73.99787664413452,New York County Centre Street(Pet Store),New York County Centre Street,1,"Centre Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",1.505489300005138
NYC,40.72073000812067,-74.08169934358908,Hudson County West Side Avenue(Event Space),Hudson County West Side Avenue,1,"West Side Ave At Communipaw Ave, West Side Avenue, West Bergen, Journal Square, Jersey City, Hudson County, New Jersey, 07304, United States",0.8516961000059382
NYC,40.72073000812067,-74.08128060261218,Hudson County West Side Avenue(Event Space),Hudson County West Side Avenue,1,"799, Communipaw Avenue, West Bergen, Journal Square, Jersey City, Hudson County, New Jersey, 07304, United States",0.7299513000034494
NYC,40.7207366,-73.9887598,New York County Orchard Street No.152(Bar),New York County Orchard Street No.152,1,"152, Orchard Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.9755401000002166
NYC,40.720751845290096,-73.84438456208835,Queens County 71st Avenue(Donut Shop),Queens County 71st Avenue,1,"Dunkin', 10721, 71st Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",1.0650620000014897
NYC,40.72075399390691,-74.03930068016052,Hudson County Bay Street No.140(CafÃÂ©),Hudson County Bay Street No.140,1,"Lackawanna Coffee, 140, Bay Street, Communipaw, Jersey City, Hudson County, New Jersey, 07302, United States",1.2325358000016422
NYC,40.72076040481287,-73.98856121691024,New York County Orchard Street No.154(Chinese Restaurant),New York County Orchard Street No.154,1,"154, Orchard Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.1476889999976263
NYC,40.72078651935595,-73.84366035461426,Queens County Queens Boulevard(Movie Theater),Queens County Queens Boulevard,1,"Sylvan Parking, Queens Boulevard, Forest Hills, Queens, Queens County, New York, 11375, United States",0.8774234000011347
NYC,40.720787,-73.999497,New York County Crosby Street No.31(Coffee Shop),New York County Crosby Street No.31,1,"31, Crosby Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.132229599999846
NYC,40.720793,-73.998522,New York County Lafayette Street No.184(Coffee Shop),New York County Lafayette Street No.184,1,"A-To Color Salon, 184, Lafayette Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.5750667000029352
NYC,40.72081223018494,-73.99660135916726,New York County Mulberry Street No.180(Fair),New York County Mulberry Street No.180,1,"Empanadas Soho, 180, Mulberry Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",1.4118186999985485
NYC,40.720819044789096,-74.00527954101562,New York County Canal Street(Subway),New York County Canal Street,1,"Canal Street, West Broadway, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.5180002999986755
NYC,40.720819044789096,-73.9645528793335,Williamsburg North 5th Street(Ferry),Williamsburg North 5th Street,1,"North 5th Street, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",1.3624803999991857
NYC,40.72085157020638,-73.88430118560791,Queens County Juniper Boulevard North(Gym / Fitness Center),Queens County Juniper Boulevard North,1,"Juniper Boulevard North, Middle Village, Queens, Queens County, New York, 11379, United States",1.1063880000001518
NYC,40.72085926106839,-74.03292412846525,Hudson County Harborside Place(Office),Hudson County Harborside Place,1,"Harborside Place, Jersey City, Hudson County, New Jersey, 07311, United States",0.9133675000048244
NYC,40.72085990169618,-73.98799305706578,New York County Ludlow Street No.153(Music Venue),New York County Ludlow Street No.153,1,"Morochas Cafe, 153, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.1037809000044945
NYC,40.720887299835525,-73.95193156043277,Kings County Driggs Avenue(Park),Kings County Driggs Avenue,1,"377, Driggs Avenue, Greenpoint, Williamsburg, Brooklyn, Kings County, New York, 11222, United States",0.5124015999972471
NYC,40.72089563707595,-74.01012708985942,New York County Greenwich Street(Coffee Shop),New York County Greenwich Street,1,"Greenwich Street, Tribeca, Lower Manhattan, Manhattan, New York County, New York, 10007, United States",1.090466400004516
NYC,40.72090035830245,-73.8472330570221,Queens County Austin Street No.7000(Bookstore),Queens County Austin Street No.7000,1,"Starbucks, 70-00, Austin Street, Forest Hills, Queens, Queens County, New York, 11375, United States",0.9971480000021984
NYC,40.72090440174869,-73.84546428724362,Queens County 70th Road No.107-16(American Restaurant),Queens County 70th Road No.107-16,1,"MoCA Asian Bistro, 107-16, 70th Road, Forest Hills, Queens, Queens County, New York, 11375, United States",1.0711845999976504
NYC,40.72090442397552,-74.00063395500183,New York County Broadway No.462(Gym / Fitness Center),New York County Broadway No.462,1,"462, Broadway, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.3292967000015778
NYC,40.72091881728302,-73.98791845009258,New York County Ludlow Street No.154(Music Venue),New York County Ludlow Street No.154,1,"Apartment 5, 157, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.308278800002881
NYC,40.720933,-73.95663,Williamsburg Berry Street No.46(Bar),Williamsburg Berry Street No.46,1,"44, Berry Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",0.4565425999971921
NYC,40.72093306371737,-73.98790123309466,New York County Ludlow Street No.154(Music Venue),New York County Ludlow Street No.154,1,"Apartment 5, 157, Ludlow Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.939741199996206
NYC,40.72095499316367,-74.04472036697763,Hudson County Newark Avenue No.160(Bar),Hudson County Newark Avenue No.160,1,"160, Newark Avenue, Journal Square, Jersey City, Hudson County, New Jersey, 07302, United States",1.0661505999960357
NYC,40.72098907275997,-73.98104874535339,New York County East 2nd Street No.262(Deli / Bodega),New York County East 2nd Street No.262,1,"262, East 2nd Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States",0.9357397000057972
NYC,40.72102338878808,-73.99762285203097,New York County Cleveland Place No.4(American Restaurant),New York County Cleveland Place No.4,1,"4, Cleveland Place, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",1.231318199999805
NYC,40.72104477382681,-73.98719533485003,New York County Stanton Street No.117(Greek Restaurant),New York County Stanton Street No.117,1,"117, Stanton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.2278059999953257
NYC,40.72104672237615,-73.94075632095337,Williamsburg Kingsland Avenue No.134(Bar),Williamsburg Kingsland Avenue No.134,1,"One Stop Beer Shop, 134, Kingsland Avenue, Brooklyn, Kings County, New York, 11222, United States",0.4818831999946269
NYC,40.72104871230518,-73.98317223921723,New York County East Houston Street No.317(Music Venue),New York County East Houston Street No.317,1,"Parkside Lounge, 317, East Houston Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.4048036000021966
NYC,40.72107833644909,-73.99788683244736,New York County Broome Street No.408(Tapas Restaurant),New York County Broome Street No.408,1,"Despaña, 408, Broome Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.1124254999958794
NYC,40.721100383119634,-73.98792418909154,New York County Stanton Street No.101(Music Venue),New York County Stanton Street No.101,1,"101, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.5013885000007576
NYC,40.72111,-73.985945,New York County Norfolk Street No.170(Event Space),New York County Norfolk Street No.170,1,"170, Norfolk Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.0315639999971609
NYC,40.72111512901744,-73.8473308194441,Queens County Austin Street No.70-00(Coffee Shop),Queens County Austin Street No.70-00,1,"Zara's, 69-32, Austin Street, Forest Hills, Queens, Queens County, New York, 11375, United States",1.34916019999946
NYC,40.7211172547609,-74.04979206543221,Hudson County Wayne Street No.158(Other Great Outdoors),Hudson County Wayne Street No.158,1,"158, Wayne Street, Journal Square, Jersey City, Hudson County, New Jersey, 07302, United States",0.6194823000041652
NYC,40.72112112629964,-74.04953389401042,Hudson County Wayne Street No.158(Other Great Outdoors),Hudson County Wayne Street No.158,1,"158, Wayne Street, Journal Square, Jersey City, Hudson County, New Jersey, 07302, United States",1.0040564000009908
NYC,40.721125381535565,-73.8470896070464,Queens County 70th Avenue(Gym / Fitness Center),Queens County 70th Avenue,1,"Austin Street, Forest Hills, Queens, Queens County, New York, 11375, United States",1.0276698999950895
NYC,40.721128035611365,-73.99304866790771,New York County Bowery No.199(Beer Garden),New York County Bowery No.199,1,"199, Bowery, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.037916999994195
NYC,40.72113008815079,-73.99353684791153,New York County Bowery No.199(Bar),New York County Bowery No.199,1,"199, Bowery, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.447886900001322
NYC,40.721139,-73.984133,New York County Clinton Street No.7(Art Gallery),New York County Clinton Street No.7,1,"Pause Cafe, 3, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.8787176000041654
NYC,40.72114429824649,-73.95695686340332,Williamsburg North 11th Street No.107(Bar),Williamsburg North 11th Street No.107,1,"107, North 11th Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",1.0065948999981629
NYC,40.721148,-73.98937761666667,New York County Allen Street No.164(Bar),New York County Allen Street No.164,1,"164, Allen Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.102747899996757
NYC,40.72114836390466,-73.95703732967377,Williamsburg North 11th Street No.107(BBQ Joint),Williamsburg North 11th Street No.107,1,"112, North 11th Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",0.4754032999990158
NYC,40.7212077,-73.9840915,New York County Clinton Street No.3(Coffee Shop),New York County Clinton Street No.3,1,"Pause Cafe, 3, Clinton Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.4224701999992249
NYC,40.721215,-73.987393,New York County Ludlow Street No.164(Mexican Restaurant),New York County Ludlow Street No.164,1,"164, Ludlow Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.6426924999977928
NYC,40.721226,-73.994597,New York County Spring Street No.12(Bar),New York County Spring Street No.12,1,"12, Spring Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",1.026799100000062
NYC,40.72123579454978,-73.95244816617493,Kings County Driggs Avenue(Park),Kings County Driggs Avenue,1,"Bedford Avenue, Greenpoint, Williamsburg, Brooklyn, Kings County, New York, 11222, United States",1.3539146000039182
NYC,40.72125203810384,-73.9891728758812,New York County Allen Street No.166(Gym / Fitness Center),New York County Allen Street No.166,1,"166, Allen Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.0817165999978895
NYC,40.721273088874895,-73.84692305545667,Queens County 70th Avenue(Gym / Fitness Center),Queens County 70th Avenue,1,"106-02, 70th Avenue, Forest Hills, Queens, Queens County, New York, 11375, United States",0.9985477999944125
NYC,40.721276722858526,-74.00489939637646,New York County Laight Street(Bar),New York County Laight Street,1,"Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.8982824999984587
NYC,40.721291,-73.994262,New York County Spring Street No.5(Bar),New York County Spring Street No.5,1,"5, Spring Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",0.7893097000051057
NYC,40.721294,-73.983994,New York County East Houston Street No.293(Breakfast Spot),New York County East Houston Street No.293,1,"293, East Houston Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.8863850999987335
NYC,40.72130138172908,-73.98828574568053,New York County Stanton Street No.97(Music Venue),New York County Stanton Street No.97,1,"Arlene's Grocery, 95, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.063296000000264
NYC,40.72130847569321,-73.9880791419988,New York County Stanton Street No.99(Bar),New York County Stanton Street No.99,1,"Stanton Social, 99, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",1.000721800002793
NYC,40.7213294506073,-74.04318456,Hudson County Manila Avenue No.359(Taxi),Hudson County Manila Avenue No.359,1,"359, Manila Avenue, Hamilton Park, Journal Square, Jersey City, Hudson County, New Jersey, 07302, United States",1.222771399996418
NYC,40.72133053797682,-73.99760563590422,New York County Kenmare Street(Bar),New York County Kenmare Street,1,"Santo Taco, 114, Kenmare Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10012, United States",1.1456408000012743
NYC,40.72133109977113,-73.98825705073803,New York County Stanton Street No.97(Music Venue),New York County Stanton Street No.97,1,"Arlene's Grocery, 95, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.6233800000045449
NYC,40.721335772353136,-73.84575144719389,Queens County Harrow Street No.69-57(Neighborhood),Queens County Harrow Street No.69-57,1,"Link NYC, 70th Road, Forest Hills, Queens, Queens County, New York, 11375, United States",0.9778727000011712
NYC,40.72133752277011,-73.9521841234126,Kings County Driggs Avenue(Park),Kings County Driggs Avenue,1,"Driggs Avenue, Greenpoint, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",1.0282942999983788
NYC,40.72134148815057,-73.98887973002674,New York County Stanton Street No.85(Home (private)),New York County Stanton Street No.85(Home (private)),1,"85, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",0.9329838000048768
NYC,40.72134758085029,-73.99996876716614,New York County Broadway No.478(Clothing Store),New York County Broadway No.478,1,"478, Broadway, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",1.4363678000008804
NYC,40.72135035151668,-74.09159397961325,Hudson County Bennett Street No.61(Miscellaneous Shop),Hudson County Bennett Street No.61,1,"61, Bennett Street, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",0.878077100001974
NYC,40.721353,-73.95775,Williamsburg North 11th Street No.80(Thrift / Vintage Store),Williamsburg North 11th Street No.80,1,"80, North 11th Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",1.2409230999983265
NYC,40.72135346223441,-74.00492808882719,New York County Canal Street(Gym / Fitness Center),New York County Canal Street,1,"Black Burger, Canal Street, Little Italy, Lower Manhattan, Manhattan, New York County, New York, 10013, United States",0.8917464000041946
NYC,40.72135571214154,-73.95639896392822,Williamsburg Berry Street No.34(Residential Building (Apartment / Condo)),Williamsburg Berry Street No.34(Residential Building (Apartment / Condo)),1,"34, Berry Street, Williamsburg, Brooklyn, Kings County, New York, 11249, United States",0.49349500000244
