Dataset,Latitude,Longitude,OriginalDetailedLocation,OriginalAddressText,MappingCountForCoordinate,FullAddress,CoordinateToTextSeconds
CA,33.8726444333,-117.7359483833,Orange County Eastpark Drive No.23030(American),Orange County Eastpark Drive No.23030,1,"KFC, 23030, Eastpark Drive, Savi Ranch Center, Yorba Linda, Orange County, California, 92887, United States",1.0320208999983151
CA,33.8728429885,-118.0641433597,Los Angeles County Artesia Boulevard No.12560(Chipotle),Los Angeles County Artesia Boulevard No.12560,1,"Chipotle, 12560, Artesia Boulevard, Cerritos, Los Angeles County, California, 90703, United States",0.9492083999975875
CA,33.8728661667,-117.7447379167,Orange County Old Canal Road No.22450(Chick-fil-A),Orange County Old Canal Road No.22450,1,"Chick-fil-A, 22450, Old Canal Road, Savi Ranch, Yorba Linda, Orange County, California, 92887, United States",0.6657157000008738
CA,33.8732095667,-118.0642404,Los Angeles County Artesia Boulevard(Coffee Shop),Los Angeles County Artesia Boulevard,1,"Artesia Boulevard, Cerritos, Los Angeles County, California, 90701, United States",1.420060000000376
CA,33.873248297,-118.3087956905,Los Angeles County West Artesia Boulevard(Starbucks),Los Angeles County West Artesia Boulevard,1,"West Artesia Boulevard, Gardena, Los Angeles County, California, 90247, United States",1.0385769000022265
CA,33.8732528687,-117.9239845276,Downtown Fullerton East Whiting Avenue(Mexican),Downtown Fullerton East Whiting Avenue,1,"East Whiting Avenue, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.0369931000022916
CA,33.8733713618,-118.0620089499,Los Angeles County Artesia Boulevard No.12651(Music),Los Angeles County Artesia Boulevard No.12651,1,"Avalon Cerritos, 12651, Artesia Boulevard, Cerritos, Los Angeles County, California, 90701, United States",0.5557687000000442
CA,33.8737215292,-117.9243424068,Downtown Fullerton North Harbor Boulevard No.471(nan),Downtown Fullerton North Harbor Boulevard No.471,1,"471, North Harbor Boulevard, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.4873445000011998
CA,33.8737700042,-117.7357835045,Orange County Savi Ranch Parkway(Men),Orange County Savi Ranch Parkway,1,"Savi Ranch Parkway, Savi Ranch, Yorba Linda, Orange County, California, 92887, United States",0.4148457000010239
CA,33.87384295,-118.0721092833,Los Angeles County Palm Street(Pan Pacific),Los Angeles County Palm Street,1,"Palm Street, Cerritos, Los Angeles County, California, 90703, United States",1.5344273000009707
CA,33.8740131125,-117.9242723004,Downtown Fullerton East Chapman Avenue(Starbucks),Downtown Fullerton East Chapman Avenue,1,"East Chapman Avenue, Downtown Fullerton, Fullerton, Orange County, California, 92831, United States",1.0909709000006842
CA,33.8740369667,-117.9197436,Downtown Fullerton East Chapman Avenue No.321(Other - College & Education),Downtown Fullerton East Chapman Avenue No.321,1,"Chapman-Lemon, East Chapman Avenue, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.03191599999991
CA,33.8740972785,-117.9242254384,Downtown Fullerton North Harbor Boulevard No.512(FedEx Office),Downtown Fullerton North Harbor Boulevard No.512,1,"Fox Theatre, 512, North Harbor Boulevard, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.045799499999703
CA,33.8742248667,-117.8785102,Old Town Placentia West Chapman Avenue No.825(In-N-Out Burger),Old Town Placentia West Chapman Avenue No.825,1,"In-N-Out Burger, 825, West Chapman Avenue, Old Town Placentia, Placentia, Orange County, California, 92870, United States",0.9391360999979952
CA,33.8744775727,-117.8900760412,Orange County North State College Boulevard No.501(Chipotle),Orange County North State College Boulevard No.501,1,"Chipotle, 501, North State College Boulevard, Fullerton, Orange County, California, 92831, United States",0.5101682000022265
CA,33.8747148667,-117.9237805167,Downtown Fullerton North Harbor Boulevard No.550(Italian),Downtown Fullerton North Harbor Boulevard No.550,1,"550, North Harbor Boulevard, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.0118580999987898
CA,33.87496115,-117.8901739167,Orange County North State College Boulevard(Starbucks),Orange County North State College Boulevard,1,"Wells Fargo, North State College Boulevard, Fullerton, Orange County, California, 92831, United States",1.4829652000007627
CA,33.8751496,-117.7443357333,Orange County Mirage Street(Costco),Orange County Mirage Street,1,"Savi Ranch Parkway, Savi Ranch, Yorba Linda, Orange County, California, 92887, United States",0.3538542000023881
CA,33.8751947833,-118.1420588333,Los Angeles County Lakewood Boulevard No.17254(Starbucks),Los Angeles County Lakewood Boulevard No.17254,1,"Starbucks, 17254, Lakewood Boulevard, Bellflower, Los Angeles County, California, 90706, United States",1.751972800000658
CA,33.8755982,-117.8891199667,Orange County East Chapman Avenue No.2429(Bakery),Orange County East Chapman Avenue No.2429,1,"Office Depot, 2429, East Chapman Avenue, Fullerton, Orange County, California, 92831, United States",1.0399219999999332
CA,33.8764800667,-118.1065377,Los Angeles County Artesia Freeway(Other - Architecture),Los Angeles County Artesia Freeway,1,"Artesia Tollway, Cerritos, Los Angeles County, California, 90713, United States",1.0518486000000848
CA,33.876507533,-118.192975467,Los Angeles County Long Beach Freeway(Other - Architecture),Los Angeles County Long Beach Freeway,1,"Long Beach Freeway, North Long Beach, Long Beach, Los Angeles County, California, 90805, United States",0.5390049999987241
CA,33.8767708333,-117.8797313,Old Town Placentia North Placentia Avenue No.707-741(Other - Nightlife ),Old Town Placentia North Placentia Avenue No.707-741,1,"707-741, North Placentia Avenue, Old Town Placentia, Placentia, Orange County, California, 92831, United States",0.7744103000004543
CA,33.8769185426,-117.9243903729,Downtown Fullerton North Harbor Boulevard No.715(Other - Food ),Downtown Fullerton North Harbor Boulevard No.715,1,"The Olde Ship, 719, North Harbor Boulevard, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",1.7215915999986464
CA,33.877034053,-117.8784620762,Old Town Placentia North Placentia Avenue(Mexican),Old Town Placentia North Placentia Avenue,1,"Pepe's, 821, North Placentia Avenue, Old Town Placentia, Fullerton, Orange County, California, 92831, United States",0.5069634999999835
CA,33.8777631667,-117.9627319,Orange County Malvern Trail(Other - Food ),Orange County Malvern Trail,1,"Souplantation, Malvern Trail, Fullerton, Orange County, California, 92833, United States",1.105569600000308
CA,33.8778911333,-117.9633591,Orange County Malvern Trail(Starbucks),Orange County Malvern Trail,1,"Malvern Trail, Fullerton, Orange County, California, 92833, United States",0.8110386000007566
CA,33.8779504333,-117.8820631667,Orange County Nutwood Avenue No.2720(Burgers),Orange County Nutwood Avenue No.2720,1,"2720, Nutwood Avenue, Fullerton, Orange County, California, 92831, United States",1.5068735999993803
CA,33.8781724333,-117.9245263667,Downtown Fullerton North Harbor Boulevard No.817(Coffee Shop),Downtown Fullerton North Harbor Boulevard No.817,1,"817, North Harbor Boulevard, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States",0.6073483000000124
CA,33.8783575,-117.8807606,Orange County Nutwood Avenue(Ultra-lounge),Orange County Nutwood Avenue,1,"Nutwood Avenue, Fullerton, Orange County, California, 92831, United States",1.4065574999985984
CA,33.8787564833,-117.88226855,Orange County Nutwood Avenue No.2701(Modern Hotel),Orange County Nutwood Avenue No.2701,1,"Fullerton Marriott at California State University, 2701, Nutwood Avenue, Fullerton, Orange County, California, 92831, United States",0.9948874000001524
CA,33.8787676505,-117.9625467856,Orange County Starbuck Street(Barnes & Noble),Orange County Starbuck Street,1,"Starbuck Street, Fullerton, Orange County, California, 92833, United States",1.1023372999989078
CA,33.87894326,-117.96162736,Orange County Starbuck Street(Target),Orange County Starbuck Street,1,"Starbuck Street, Fullerton, Orange County, California, 92833, United States",0.9500556999992114
CA,33.8804722647,-117.8885900974,Orange County North State College Boulevard No.800(Arts),Orange County North State College Boulevard No.800,1,"California State University Fullerton, 800, North State College Boulevard, Fullerton, Orange County, California, 92831, United States",0.6526995000021998
CA,33.8809520833,-118.39573575,Los Angeles County North Sepulveda Boulevard(Asian),Los Angeles County North Sepulveda Boulevard,1,"Manhattan Auto Center, North Sepulveda Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.5395286999992095
CA,33.8818439478,-117.5473058224,Riverside County 91 Express Lanes(Other - Architecture),Riverside County 91 Express Lanes,1,"CA 91 EXPR, Corona, Riverside County, California, 92879, United States",0.9348105999997642
CA,33.8827904833,-118.02446735,Los Angeles County Firestone Boulevard North(In-N-Out Burger),Los Angeles County Firestone Boulevard North,1,"Firestone Boulevard North, La Mirada, Los Angeles County, California, 90639, United States",0.9915958999990836
CA,33.8830641928,-117.8853607178,Orange County North State College Boulevard No.800(University),Orange County North State College Boulevard No.800,1,"Dero, 800, North State College Boulevard, Fullerton, Orange County, California, 92831, United States",1.1058062000010975
CA,33.8831486167,-118.4099099833,Los Angeles County North Manhattan Avenue No.915(Mexican),Los Angeles County North Manhattan Avenue No.915,1,"RICE Healthy Japanese Dining, 820, North Manhattan Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5230977999999595
CA,33.8831891667,-117.8866603333,Orange County North State College Boulevard No.800(Stadium),Orange County North State College Boulevard No.800,1,"Dero, 800, North State College Boulevard, Fullerton, Orange County, California, 92831, United States",0.9066275999975916
CA,33.883344217,-117.640653933,Riverside County Riverside Freeway(Other - Architecture),Riverside County Riverside Freeway,1,"Riverside Freeway, Riverside County, California, 91720, United States",1.5165696999974898
CA,33.8833670246,-118.4146463871,Los Angeles County Manhattan Beach Pier(Other - Architecture),Los Angeles County Manhattan Beach Pier,1,"Manhattan Beach Pier, Manhattan Beach, Los Angeles County, California, 90266, United States",0.6530769000019063
CA,33.8833691996,-117.8897663203,Orange County North State College Boulevard(Library),Orange County North State College Boulevard,1,"North State College Boulevard, Fullerton, Orange County, California, 92831, United States",0.8308064000011655
CA,33.8840479333,-118.4127590333,Los Angeles County Manhattan Beach Pier(Beach),Los Angeles County Manhattan Beach Pier,1,"Manhattan Beach Pier, Manhattan Beach, Los Angeles County, California, 90266, United States",1.6058664999982284
CA,33.8844426,-118.41142715,Los Angeles County Manhattan Beach Boulevard(Bar),Los Angeles County Manhattan Beach Boulevard,1,"Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.3390080999997735
CA,33.8845241167,-118.411169,Los Angeles County Manhattan Beach Boulevard No.116(American),Los Angeles County Manhattan Beach Boulevard No.116,1,"Brewco, 124, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.6002642000021297
CA,33.8845932333,-118.3960103833,Hill Section North Sepulveda Boulevard No.815(Other - Food ),Hill Section North Sepulveda Boulevard No.815,1,"Starbucks, 815, North Sepulveda Boulevard, Hill Section, Manhattan Beach, Los Angeles County, California, 90266, United States",1.121968300001754
CA,33.8846956333,-118.4110177667,Los Angeles County Manhattan Beach Boulevard(Brewery / Microbrewery),Los Angeles County Manhattan Beach Boulevard,1,"Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0387603999988642
CA,33.8847622,-118.4106913,Los Angeles County Manhattan Beach Boulevard No.201(Italian),Los Angeles County Manhattan Beach Boulevard No.201,1,"Chase, 201, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5677823999976681
CA,33.884842,-118.4106066667,Los Angeles County Manhattan Beach Boulevard No.201(Dessert),Los Angeles County Manhattan Beach Boulevard No.201,1,"Chase, 201, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.464601200001198
CA,33.88492955,-118.4108623667,Los Angeles County North Manhattan Avenue No.1131(Sushi),Los Angeles County North Manhattan Avenue No.1131,1,"1131, North Manhattan Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5683391999991727
CA,33.884954013,-118.4110201453,Los Angeles County Center Place(Mexican),Los Angeles County Center Place,1,"1129;1127;1125;1131, Manhattan Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.8794156999974803
CA,33.8851074084,-118.4097502596,Los Angeles County Manhattan Beach Boulevard No.225(Starbucks),Los Angeles County Manhattan Beach Boulevard No.225,1,"Starbucks, 233, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.5848164999988512
CA,33.8851127,-118.4098114167,Los Angeles County Manhattan Beach Boulevard No.225(Brewery / Microbrewery),Los Angeles County Manhattan Beach Boulevard No.225,1,"Starbucks, 233, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.9376021999996738
CA,33.8851285094,-118.4095651528,Los Angeles County Manhattan Beach Boulevard No.300(Pub),Los Angeles County Manhattan Beach Boulevard No.300,1,"308, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5102024000007077
CA,33.8851366305,-118.4095315776,Los Angeles County Manhattan Beach Boulevard No.300(Sports Bar),Los Angeles County Manhattan Beach Boulevard No.300,1,"308, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.686164099999587
CA,33.8851473833,-118.4089464167,Los Angeles County Manhattan Beach Boulevard No.324(Coffee Bean and Tea Leaf),Los Angeles County Manhattan Beach Boulevard No.324,1,"324, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.4684624000001349
CA,33.8851509333,-118.4107241333,Los Angeles County Manhattan Beach Boulevard No.201(Soul Food),Los Angeles County Manhattan Beach Boulevard No.201,1,"Chase, 201, Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",1.5742546999972546
CA,33.8852374326,-118.3610880375,Los Angeles County West 160th Street(Mexican),Los Angeles County West 160th Street,1,"La Hacienda El Amigo, West 160th Street, Lawndale, Los Angeles County, California, 90260, United States",0.9362199999995936
CA,33.8852957,-118.4089179833,Los Angeles County Manhattan Beach Boulevard(Peet),Los Angeles County Manhattan Beach Boulevard,1,"Manhattan Beach Boulevard, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5362566000003426
CA,33.8853503667,-118.4098478167,Los Angeles County North Highland Avenue No.1140(Diner),Los Angeles County North Highland Avenue No.1140,1,"1140, North Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.8683717000021716
CA,33.8853909833,-118.3291578167,Los Angeles County Crenshaw Boulevard No.16007(Campus Commons),Los Angeles County Crenshaw Boulevard No.16007,1,"El Camino College, 16007, Crenshaw Boulevard, La Fresa, Torrance, Los Angeles County, California, 90506, United States",0.9773912999989988
CA,33.8854955167,-118.4099058,Los Angeles County North Highland Avenue No.1140(French),Los Angeles County North Highland Avenue No.1140,1,"1140, North Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",1.2530353999973158
CA,33.8854957238,-118.4100222588,Los Angeles County Highland Avenue No.1141;1143(Sushi),Los Angeles County Highland Avenue No.1141;1143,1,"1141;1143, Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",1.464851799999451
CA,33.88567475,-118.4095831,Los Angeles County Highland Avenue No.1140(Ultra-lounge),Los Angeles County Highland Avenue No.1140,1,"1140, Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.3199969999986933
CA,33.8858303,-118.4089096167,Los Angeles County North Morningside Drive No.1210(Sushi),Los Angeles County North Morningside Drive No.1210,1,"1100, North Morningside Drive, Manhattan Beach, Los Angeles County, California, 90266, United States",1.2306692999991355
CA,33.886120168,-118.4086304711,Los Angeles County North Morningside Drive(Asian),Los Angeles County North Morningside Drive,1,"North Morningside Drive, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0233948000022792
CA,33.8864242833,-118.4108581,Los Angeles County 13th Street No.221;219(Breakfast),Los Angeles County 13th Street No.221;219,1,"221;219, 13th Street, Manhattan Beach, Los Angeles County, California, 90266, United States",1.459335400002601
CA,33.8868920759,-118.408446886,Los Angeles County North Valley Drive No.1221(Luxury Hotel),Los Angeles County North Valley Drive No.1221,1,"Shade Hotel Manhattan Beach, 1221, North Valley Drive, Manhattan Beach, Los Angeles County, California, 90266, United States",1.042275799998606
CA,33.8869311333,-117.52401235,Riverside County North McKinley Street No.480(Costco),Riverside County North McKinley Street No.480,1,"Costco, 480, North McKinley Street, Corona, Riverside County, California, 92879, United States",1.033650999997917
CA,33.8869718167,-117.8660171,Orange County North Bradford Avenue(Mexican),Orange County North Bradford Avenue,1,"North Bradford Avenue, Fullerton, Orange County, California, 92870, United States",1.0398212000000058
CA,33.887350957,-118.0981730716,Los Angeles County Alondra Boulevard No.11110(College),Los Angeles County Alondra Boulevard No.11110,1,"Cerritos College, 11110, Alondra Boulevard, Norwalk, Los Angeles County, California, 90650, United States",0.9329364000004716
CA,33.88744985,-118.4094688333,Los Angeles County Plaza Walkway(Other - Food ),Los Angeles County Plaza Walkway,1,"Manhattan Beach Police Department, Plaza Walkway, Manhattan Beach, Los Angeles County, California, 90266, United States",0.6812529999988328
CA,33.8876480333,-118.3140955667,Los Angeles County West 157th Street No.2024(Asian),Los Angeles County West 157th Street No.2024,1,"2024, West 157th Street, Gardena, Los Angeles County, California, 90249, United States",0.9828637999999046
CA,33.8876761333,-118.37957525,Manhattan Village Manhattan Beach Boulevard(Trader Joe),Manhattan Village Manhattan Beach Boulevard,1,"Manhattan Beach Boulevard, East Manhattan Beach, Manhattan Beach, Los Angeles County, California, 90278, United States",1.3466164999990724
CA,33.88779605,-117.8775149333,Orange County Yorba Linda Boulevard No.2920(Target),Orange County Yorba Linda Boulevard No.2920,1,"2920, Yorba Linda Boulevard, Fullerton, Orange County, California, 92831, United States",0.6116890000012063
CA,33.8880660833,-117.5212038667,Riverside County Griffin Way(Starbucks),Riverside County Griffin Way,1,"Griffin Way, Corona, Riverside County, California, 91719, United States",0.7432952000017394
CA,33.8881206667,-117.8850003667,Orange County Folino Drive(Other - College & Education),Orange County Folino Drive,1,"Fullerton Arboretum Parking, Folino Drive, Fullerton, Orange County, California, 92834, United States",1.7525691000009829
CA,33.8883363667,-118.3046180667,Los Angeles County West 158th Street(Grocery),Los Angeles County West 158th Street,1,"West Redondo Beach Boulevard, Gardena, Los Angeles County, California, 90247, United States",0.9378800000013144
CA,33.8883481333,-117.8135186,Orange County Yorba Linda Boulevard No.18380(American),Orange County Yorba Linda Boulevard No.18380,1,"Chili's, 18380, Yorba Linda Boulevard, Yorba Linda, Orange County, California, 92886, United States",0.4030988999984402
CA,33.8889391,-118.3948727667,Los Angeles County Sepulveda Boulevard No.1200(Target),Los Angeles County Sepulveda Boulevard No.1200,1,"Target, 1200, Manhattan Beach Boulevard, East Manhattan Beach, Manhattan Beach, Los Angeles County, California, 90266, United States",1.2541988999983005
CA,33.8889793,-117.8135541,Orange County Imperial Highway No.18353(Bakery),Orange County Imperial Highway No.18353,1,"East Imperial Highway, Yorba Linda, Orange County, California, 92886, United States",1.456675899997208
CA,33.8891028126,-117.8190886974,Orange County El Cajon Trail(History Museum),Orange County El Cajon Trail,1,"Eureka Avenue, Yorba Linda, Orange County, California, 92886, United States",0.7398020000000542
CA,33.8894132333,-118.0386313,Los Angeles County Santa Ana Freeway(nan),Los Angeles County Santa Ana Freeway,1,"I 5 EXPR, Santa Fe Springs, Los Angeles County, California, 90639, United States",1.1939036000003398
CA,33.8896475913,-118.3050191586,Los Angeles County West Redondo Beach Boulevard No.1641(Tea Room),Los Angeles County West Redondo Beach Boulevard No.1641,1,"West Redondo Beach Boulevard, Gardena, Los Angeles County, California, 90247, United States",1.1034994999972696
CA,33.8897538667,-117.8154038333,Orange County Imperial Highway No.18210(Pizza),Orange County Imperial Highway No.18210,1,"18210, Park Avenue, Yorba Linda, Orange County, California, 92886, United States",1.0383890000011888
CA,33.89091925,-117.5178932167,Riverside County North McKinley Street No.479(Walmart),Riverside County North McKinley Street No.479,1,"Walmart Pharmacy, 479, North McKinley Street, Corona, Riverside County, California, 92879, United States",0.9358697999996366
CA,33.8924271333,-118.3617959,Los Angeles County Inglewood Avenue(In-N-Out Burger),Los Angeles County Inglewood Avenue,1,"Inglewood Avenue, Redondo Beach, Los Angeles County, California, 90260, United States",1.1077370999992129
CA,33.8952868167,-118.3942547167,Manhattan Village 27th Way No.2616(American),Manhattan Village 27th Way No.2616,1,"The Coffee Bean & Tea Leaf, 2616, 27th Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.4456652000008034
CA,33.8955849833,-118.3945456833,Manhattan Village 27th Way No.2650(Mediterranean),Manhattan Village 27th Way No.2650,1,"Urban Plates, 2650, 27th Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.3954185000002326
CA,33.8968703333,-118.0094310667,Los Angeles County La Mirada Boulevard(Performing Arts),Los Angeles County La Mirada Boulevard,1,"La Mirada Theatre For The Performing Arts, La Mirada Boulevard, La Mirada, Los Angeles County, California, 90638, United States",0.6945228000004136
CA,33.8978867,-117.89167,Orange County North State College Boulevard(Steakhouse),Orange County North State College Boulevard,1,"North State College Boulevard, Fullerton, Orange County, California, 92835, United States",1.5049846000001708
CA,33.8985075676,-118.3949174872,Manhattan Village Cedar Way(Italian),Manhattan Village Cedar Way,1,"3360, Carlotta Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5756983000028413
CA,33.89853815,-118.3939001667,Manhattan Village Village Drive(Victoria),Manhattan Village Village Drive,1,"Sunlife Organics, 3200, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.4528183000002173
CA,33.8985633,-118.3937447667,Manhattan Village Village Drive(Other - Shopping),Manhattan Village Village Drive,1,"Sunlife Organics, 3200, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.1380850999994436
CA,33.898749653,-118.395102492,Manhattan Village North Sepulveda Boulevard No.3120(Bakery),Manhattan Village North Sepulveda Boulevard No.3120,1,"Joey, 3120, North Sepulveda Boulevard, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.4451360999992175
CA,33.899019,-118.393631,Manhattan Village Cedar Way No.3200(Mall),Manhattan Village Cedar Way No.3200,1,"3200, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.5936810999992304
CA,33.8991767,-118.3729275333,Los Angeles County Hindry Avenue No.14501(Costco),Los Angeles County Hindry Avenue No.14501,1,"Costco, 14501, Hindry Avenue, Hawthorne, Los Angeles County, California, 90250, United States",0.3208850999981223
CA,33.8993333318,-118.3944293058,Manhattan Village Cedar Way No.3360(Apple Store),Manhattan Village Cedar Way No.3360,1,"Sprinkles, 3360, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.7235091000002285
CA,33.8995568237,-118.3942917437,Manhattan Village Cedar Way No.3360(Other - Shopping),Manhattan Village Cedar Way No.3360,1,"Sprinkles, 3360, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.9341480000002776
CA,33.89962285,-118.3940538,Manhattan Village Village Drive(American),Manhattan Village Village Drive,1,"3200, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0095379000013054
CA,33.8996543,-117.5578421,Riverside County Hidden Valley Parkway No.450(Chick-fil-A),Riverside County Hidden Valley Parkway No.450,1,"Chick-fil-A, 450, Hidden Valley Parkway, Corona, Riverside County, California, 92879, United States",1.0859963999973845
CA,33.8996561667,-118.4175546333,Los Angeles County 35th Street No.229(Coffee Shop),Los Angeles County 35th Street No.229,1,"229, 35th Street, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0413856000013766
CA,33.8997473667,-118.4174449167,Los Angeles County Highland Avenue No.3501(Breakfast),Los Angeles County Highland Avenue No.3501,1,"3501, Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.9405484000017168
CA,33.9002266333,-118.3954924167,Manhattan Village Carlotta Way(Bakery),Manhattan Village Carlotta Way,1,"Tin Roof Bistro, 3500, North Sepulveda Boulevard, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.100435699998343
CA,33.9004022,-118.3933443667,Manhattan Village Cedar Way(Department Store),Manhattan Village Cedar Way,1,"Macy's, 3400, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.5749716000027547
CA,33.9004036333,-118.4193587167,Los Angeles County Rosecrans Avenue No.108(Big Blue Wet Thing),Los Angeles County Rosecrans Avenue No.108,1,"108, Rosecrans Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",1.4481740999981412
CA,33.9005797167,-118.4174278833,Los Angeles County Highland Avenue No.3600(Pub),Los Angeles County Highland Avenue No.3600,1,"Sharkeez, 3600, Highland Avenue, Manhattan Beach, Los Angeles County, California, 90266, United States",0.94243970000025
CA,33.9006496833,-118.3852467333,Manhattan Village Rosecrans Avenue No.1570(Frozen Yogurt),Manhattan Village Rosecrans Avenue No.1570,1,"1570, Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.094831599999452
CA,33.9006875667,-118.3808426,Manhattan Village Rosecrans Avenue(Barnes & Noble),Manhattan Village Rosecrans Avenue,1,"Barnes & Noble, 1800, Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0292695999996797
CA,33.9008225,-118.3814067833,Manhattan Village Rosecrans Avenue(Trader Joe),Manhattan Village Rosecrans Avenue,1,"Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0412443000022904
CA,33.9008453729,-118.3726625358,Los Angeles County West 145th Street(Costco),Los Angeles County West 145th Street,1,"West 145th Street, Hawthorne Gateway Shopping Center, Hawthorne, Los Angeles County, California, 90260, United States",0.566630699999223
CA,33.9008907,-118.38136821,Manhattan Village Rosecrans Avenue(Indian),Manhattan Village Rosecrans Avenue,1,"Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.3659230999983265
CA,33.9009130207,-118.3943319265,Manhattan Village Cedar Way(American),Manhattan Village Cedar Way,1,"Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.011565900000278
CA,33.9009589833,-118.3727485833,Los Angeles County West 145th Street(Other - Shopping),Los Angeles County West 145th Street,1,"West 145th Street, Hawthorne Gateway Shopping Center, Hawthorne, Los Angeles County, California, 90260, United States",0.98594360000061
CA,33.90099495,-118.3846686333,Manhattan Village Market Place(Mexican),Manhattan Village Market Place,1,"Market Place, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90245, United States",0.626043700001901
CA,33.90104195,-118.3843791833,Manhattan Village Rosecrans Avenue No.1600(Subway),Manhattan Village Rosecrans Avenue No.1600,1,"MBS Media Campus, 1600, Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.0011029999986931
CA,33.9010787833,-118.3855824833,Manhattan Village Market Place(Grocery),Manhattan Village Market Place,1,"Market Place, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90245, United States",1.4752455999987433
CA,33.9011530667,-118.3941671667,Manhattan Village Cedar Way(BBQ),Manhattan Village Cedar Way,1,"ChargePoint, Cedar Way, Manhattan Beach Towers, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.936759299998812
CA,33.9011642833,-118.37962135,Manhattan Village Rosecrans Avenue(REI),Manhattan Village Rosecrans Avenue,1,"Rosecrans Avenue, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",0.9996675999973376
CA,33.9012460333,-118.3934161833,Manhattan Village Village Drive(Cineplex),Manhattan Village Village Drive,1,"Village Drive, Manhattan Village, Manhattan Beach, Los Angeles County, California, 90266, United States",1.102216999999655
